866  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [servletConfigInitParams]
866  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [servletContextInitParams]
866  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [systemProperties]
866  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [systemEnvironment]
866  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [random]
866  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.active' in [applicationConfigurationProperties]
866  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.profiles.active' in any property source. Returning [null]
867  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.default' in [servletConfigInitParams]
867  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.default' in [servletContextInitParams]
867  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.default' in [systemProperties]
867  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.default' in [systemEnvironment]
867  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.default' in [random]
867  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'spring.profiles.default' in [applicationConfigurationProperties]
867  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.profiles.default' in any property source. Returning [null]
868  [main] INFO  com.ex2.Application - No active profile set, falling back to default profiles: default
868  [main] DEBUG o.s.boot.SpringApplication - Loading source class com.ex2.Application
1126 [main] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
1182 [main] DEBUG o.s.b.c.c.ConfigFileApplicationListener - Loaded config file 'classpath:/application.properties'
1183 [main] DEBUG o.s.b.c.c.ConfigFileApplicationListener - Skipped (empty) config file 'classpath:/application.properties' for profile default
1185 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@769e7ee8: startup date [Wed Aug 24 17:20:42 KST 2016]; root of context hierarchy
1189 [main] DEBUG o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Bean factory for org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@769e7ee8: org.springframework.beans.factory.support.DefaultListableBeanFactory@45099dd3: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,application]; root of factory hierarchy
1205 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
1206 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
1214 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
1216 [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
1270 [main] DEBUG o.s.core.env.StandardEnvironment - Adding [systemProperties] PropertySource with lowest search precedence
1270 [main] DEBUG o.s.core.env.StandardEnvironment - Adding [systemEnvironment] PropertySource with lowest search precedence
1271 [main] DEBUG o.s.core.env.StandardEnvironment - Initialized StandardEnvironment with PropertySources [systemProperties,systemEnvironment]
1271 [main] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
1273 [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Resolved classpath location [com/ex2/] to resources [URL [file:/D:/%ec%98%a4%ec%9a%b0%ec%84%9d_%ec%9e%90%eb%a3%8c/%ec%b0%a8%ec%84%b8%eb%8c%80ASP/ex2/bin/com/ex2/]]
1274 [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Looking for matching resources in directory tree [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2]
1275 [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Searching directory [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2] for files matching pattern [D:/오우석_자료/차세대ASP/ex2/bin/com/ex2/**/*.class]
1274 [background-preinit] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider found via system property
1276 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.2.4.Final
1279 [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Searching directory [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2\user] for files matching pattern [D:/오우석_자료/차세대ASP/ex2/bin/com/ex2/**/*.class]
1283 [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Resolved location pattern [classpath*:com/ex2/**/*.class] to resources [file [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2\Application.class], file [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2\user\UserController.class], file [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2\user\UserDTO.class], file [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2\user\UserMapper.class]]
1307 [background-preinit] DEBUG o.h.v.i.e.r.DefaultTraversableResolver - Cannot find javax.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
1353 [main] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - Identified candidate component class: file [D:\오우석_자료\차세대ASP\ex2\bin\com\ex2\user\UserController.class]
1380 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'com.sun.management.jmxremote.authenticate' in [servletConfigInitParams]
1380 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'com.sun.management.jmxremote.authenticate' in [servletContextInitParams]
1381 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'com.sun.management.jmxremote.authenticate' in [systemProperties]
1381 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'com.sun.management.jmxremote.authenticate' in [systemProperties] with type [String] and value 'false'
1384 [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Searching for key 'java.runtime.name' in [servletConfigInitParams]
